depth,SUM FriendsCount,STD FriendsCount,STD WordCount,SUM WordCount,STD CharCount,STD HashTag,SUM HashTag,Ratio HashTag,SUM Url,STD Url,RATIO Url,SUM Mention,STD Mention,Ratio Mention,STD Statues,STD Listed,STD Follower,STD followers/friend,STD favorite,Tweets Count,Ratio Verified,SUM Verified,SUM RT,STD RT,STD AccAge,thread_time,STD Emoji,RATIO Emoji,Ratio Media,RATIO Question,RATIO Exclaim,RATIO Period,STD FPP,STD SPP,STD TPP,Mean Skepticism,Ratio Skepticism,test_auxiliary,test_tentat,test_certain,root_user_ratio,unique_user_ratio,unique_user_sum,NodeThreadCount_0,NodeThreadCount_25,NodeThreadCount_5,NodeThreadCount_75,NodeThreadRatio_0,NodeThreadRatio_25,NodeThreadRatio_5,NodeThreadRatio_75
2,4191.0,441.1517753436893,6.582805886043833,105.0,44.544055041118256,0.6666666666666666,3.0,0.2222222222222222,2.0,0.41573970964154905,0.2222222222222222,8.0,0.3142696805273545,0.8888888888888888,60769.90578514831,48669.35429793349,4620098.956808344,1702.4192881994738,3198.6655550922064,9,0.1111111111111111,1.0,165.0,51.501887775541235,885.522165828072,4385.0,0.9428090415820634,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.5555555555555556,0.31426968052735443,0.9428090415820634,0.6666666666666666,2.6666666666666665,0.7777777777777778,0.41573970964154905,0.0,0.0,0.1111111111111111,1.2222222222222223,11,8,0,0,1,0.8888888888888888,0.0,0.0,0.1111111111111111
3,40692.0,4381.401918965003,6.502049214742204,250.0,43.42752713865578,0.6632565846278151,10.0,0.38095238095238093,6.0,0.45175395145262565,0.2857142857142857,29.0,0.5753831415997416,0.9523809523809523,35663.18478350601,17921.24746490636,1188569.469595257,274.4255668336616,9695.366642425946,21,0.09523809523809523,2.0,106.0,22.13051371270465,788.3116750703075,5236.0,0.0,0.0,0.09523809523809523,0.19047619047619047,0.047619047619047616,0.6666666666666666,0.29354352395090366,0.0,0.764875162105191,2.8095238095238093,1.0,0.4259177099999599,0.0,0.0,0.047619047619047616,0.5238095238095238,11,19,1,0,1,0.9047619047619048,0.047619047619047616,0.0,0.047619047619047616
4,22495.0,659.0499187880578,4.424060809887989,333.0,24.66490295980361,0.5378254348272379,6.0,0.22727272727272727,4.0,0.38569460791993493,0.18181818181818182,55.0,1.3399457248166977,0.9090909090909091,35818.705237984526,29639.22066959295,3748428.617077497,395149.07350224763,7981.405376698397,22,0.09090909090909091,2.0,685.0,102.82389864341559,713.7208635554802,38624.0,0.0,0.0,0.0,0.13636363636363635,0.09090909090909091,0.6363636363636364,0.6555547773570888,0.2082988952252655,0.4190702026042222,4.0,1.0,0.49792959773196915,0.0,0.20829889522526548,0.045454545454545456,0.5,11,17,0,0,5,0.7727272727272727,0.0,0.0,0.22727272727272727
4,8691.0,448.8725067808787,6.5165054860715035,235.0,34.42019755899143,1.2183492931011204,6.0,0.125,3.0,0.3903123748998999,0.1875,22.0,0.7806247497997998,0.9375,10598.583448243213,3522.960950589007,333673.10363001964,14369.811321311101,2154.58127366868,16,0.0625,1.0,259.0,62.43618617236322,661.186548822456,1406.0,0.0,0.0,0.0625,0.375,0.1875,0.625,0.6091746465505602,0.33071891388307384,0.7880950133074057,4.75,1.0,0.4841229182759271,0.0,0.24206145913796356,0.0625,0.6875,11,11,1,1,3,0.6875,0.0625,0.0625,0.1875
15,23526.0,383.2316871576079,5.199116845409633,733.0,26.983759261616775,0.42491829279939874,8.0,0.14583333333333334,0.0,0.0,0.0,105.0,0.754327791259653,0.9791666666666666,11614.220099252852,2079.8215530925563,196841.4771875455,4790.001994145927,2555.403361476178,48,0.020833333333333332,1.0,530.0,75.1151777642545,668.7883604652147,4385.0,0.33071891388307384,0.125,0.0,0.14583333333333334,0.16666666666666666,0.5208333333333334,0.6400954789890506,0.44046613566387444,0.7637626158259734,3.2708333333333335,0.9583333333333334,0.49607837082461076,0.1428261375083551,0.1428261375083551,0.020833333333333332,0.22916666666666666,11,11,6,16,15,0.22916666666666666,0.125,0.3333333333333333,0.3125
2,8252.0,654.3414704876957,5.448853090330111,141.0,36.446673373574164,1.8138357147217055,9.0,0.3,4.0,0.66332495807108,0.3,13.0,0.7810249675906654,0.9,34292.253790615745,25264.203119037815,1673401.4198084723,638.3809720902201,4145.545610652474,10,0.1,1.0,112.0,33.6,842.9173209751951,19964.0,0.0,0.0,0.3,0.1,0.2,0.7,0.6403124237432849,0.30000000000000004,0.4000000000000001,3.9,1.0,0.4898979485566356,0.0,0.0,0.1,1.1,11,9,0,0,1,0.9,0.0,0.0,0.1
10,18258.0,614.3034922676616,6.697833186020319,453.0,33.34276227186895,0.57476703355111,7.0,0.17857142857142858,0.0,0.0,0.0,72.0,1.3477115902938004,0.9642857142857143,9065.12418332941,84.06681623468761,3640.892938769504,1.9278428962632768,6054.6509120751,28,0.0,0.0,181.0,30.783207554557055,620.1079676811391,13509.0,0.0,0.0,0.03571428571428571,0.25,0.17857142857142858,0.5,0.3829930462415574,0.5380899704756915,0.9422075684480657,4.535714285714286,1.0,0.46702488680792925,0.25753937681885636,0.0,0.03571428571428571,0.39285714285714285,11,27,0,0,1,0.9642857142857143,0.0,0.0,0.03571428571428571
3,14539.0,1620.133370710229,6.574360974438673,86.0,41.431670655832036,0.8975274678557507,5.0,0.5,0.0,0.0,0.0,6.0,0.5773502691896257,0.8333333333333334,41113.66487623739,977.6391063282107,28772.791076524594,14.668282300510809,49173.00006920013,6,0.3333333333333333,2.0,112.0,40.41314417639665,759.847736940325,2369.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,1.0,0.4714045207910317,0.0,0.0,2.1666666666666665,1.0,0.4714045207910317,0.0,0.0,0.16666666666666666,1.8333333333333333,11,2,2,1,1,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666
3,44865.0,8852.554979701568,5.558723620042974,145.0,44.12126914009325,0.4213250442347432,3.0,0.23076923076923078,3.0,0.4213250442347432,0.23076923076923078,22.0,0.7216024245882199,0.9230769230769231,19913.846067676142,734.5226602777742,22950.07263115191,6.204131645419745,3294.8101722263027,13,0.07692307692307693,1.0,473.0,125.75161015120763,838.8536627181294,40658.0,0.0,0.0,0.23076923076923078,0.07692307692307693,0.15384615384615385,0.6923076923076923,0.0,0.0,0.46153846153846156,3.076923076923077,0.9230769230769231,0.48650425541051995,0.0,0.0,0.07692307692307693,0.8461538461538461,11,11,0,1,1,0.8461538461538461,0.0,0.07692307692307693,0.07692307692307693
9,37080.0,777.347697961582,4.221376359136071,223.0,24.856502771458985,0.17141982574219336,1.0,0.030303030303030304,0.0,0.0,0.0,51.0,0.8560270843530627,0.9696969696969697,72058.77381559557,214.87423874365618,61524.63551578231,13.89225157971013,15361.852795761357,33,0.0,0.0,1528.0,261.7527731147113,454.961621606687,4150.0,0.8793101896089037,0.09090909090909091,0.0,0.12121212121212122,0.0,0.30303030303030304,0.69762814746796,0.434930305891131,0.2386062992124791,1.5757575757575757,1.0,0.40881022918884974,0.0,0.0,0.030303030303030304,0.3333333333333333,11,32,0,0,1,0.9696969696969697,0.0,0.0,0.030303030303030304
2,3194.0,664.922217673282,4.422166387140533,110.0,5.022173057773121,0.9428090415820634,8.0,0.6666666666666666,4.0,0.4714045207910317,0.6666666666666666,6.0,0.5773502691896257,0.8333333333333334,52223.22063587551,2422.802767457558,468983.93079735554,553.2952252807592,1714.350257548193,6,0.16666666666666666,1.0,194.0,71.8532455000391,788.8415028804371,3770.0,0.0,0.0,0.5,0.3333333333333333,0.0,0.8333333333333334,0.0,0.0,0.372677996249965,3.5,1.0,0.4714045207910317,0.0,0.0,0.16666666666666666,1.8333333333333333,11,4,1,0,1,0.6666666666666666,0.16666666666666666,0.0,0.16666666666666666
5,10669.0,503.5390725982802,5.863335076972156,144.0,33.83583758864917,0.46153846153846156,4.0,0.3076923076923077,1.0,0.26646935501059654,0.07692307692307693,18.0,0.6249260311258431,0.9230769230769231,36812.643593354725,269.2464171276838,5829.197195225806,2.351429354815996,20834.041918805775,13,0.0,0.0,109.0,29.04515969615502,595.7216199876499,860043.0,0.26646935501059654,0.07692307692307693,0.07692307692307693,0.0,0.0,0.46153846153846156,0.36080121229411,0.0,0.7994080650317895,3.4615384615384617,1.0,0.48650425541051995,0.0,0.0,0.07692307692307693,0.8461538461538461,11,12,0,0,1,0.9230769230769231,0.0,0.0,0.07692307692307693
3,20087.0,736.2646146369116,4.7053787912516665,260.0,27.6413702893674,0.7559289460184544,21.0,0.7619047619047619,0.0,0.0,0.0,23.0,0.5259695722470125,0.9523809523809523,44205.955307600765,1773.8288576766731,64794.350275390345,35.0344080583038,4166.2038894025045,21,0.09523809523809523,2.0,777.0,161.23245567163195,571.5534665097965,6891.0,0.21295885499998,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.23809523809523808,0.0,0.0,0.2935435239509036,2.380952380952381,0.9523809523809523,0.21295885499998,0.0,0.0,0.047619047619047616,0.5238095238095238,11,20,0,0,1,0.9523809523809523,0.0,0.0,0.047619047619047616
2,6471.0,510.0692967627046,6.2599920127744575,51.0,44.95205779494416,0.0,0.0,0.0,3.0,0.4330127018922193,0.75,3.0,0.4330127018922193,0.75,46636.75761939288,9016.359253462564,322248.6471166326,246.82599629130655,727.0609929710162,4,0.25,1.0,111.0,48.064409910036346,776.5981908297238,3100.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,3.25,1.0,0.0,0.0,0.0,0.25,2.75,11,3,0,0,1,0.75,0.0,0.0,0.25
2,7680.0,1203.1588054413728,5.749932903526939,97.0,35.73910953867323,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.6666666666666666,0.8888888888888888,16741.60242194041,767.1908353061691,66869.48790400007,11.071985474411994,1629.1657791036703,9,0.0,0.0,117.0,36.76955262170047,572.6952090502729,226087.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.4444444444444444,0.31426968052735443,0.0,0.8314794192830981,3.0,0.6666666666666666,0.41573970964154905,0.0,0.0,0.1111111111111111,1.2222222222222223,11,8,0,0,1,0.8888888888888888,0.0,0.0,0.1111111111111111
2,10041.0,662.0657893102467,3.5355339059327378,116.0,33.28827684035327,0.6959705453537527,11.0,0.875,0.0,0.0,0.0,8.0,0.5,0.875,39731.00459476673,483.3709108955565,11598.551875530626,21.101591390124145,12320.376077356568,8,0.0,0.0,332.0,107.91200118615167,434.5819111513962,1035.0,0.33071891388307384,0.125,0.75,0.0,0.0,0.875,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.125,1.375,11,4,3,0,1,0.5,0.375,0.0,0.125
4,3365.0,290.71194006914374,5.593205754956987,101.0,38.69092470232506,0.0,0.0,0.0,4.0,0.4969039949999533,0.4444444444444444,10.0,0.5665577237325317,0.8888888888888888,121378.21811731023,4262.950777728185,264429.8871996969,205.74949172720872,29618.411447386345,9,0.1111111111111111,1.0,165.0,51.85449728701348,582.5620509524085,862.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.6666666666666666,0.0,0.0,0.41573970964154905,2.3333333333333335,1.0,0.4714045207910317,0.0,0.0,0.1111111111111111,1.2222222222222223,11,5,2,0,2,0.5555555555555556,0.2222222222222222,0.0,0.2222222222222222
2,8208.0,1290.3437526488824,5.647024782032472,64.0,27.960786032505517,0.0,0.0,0.0,1.0,0.372677996249965,0.16666666666666666,5.0,0.372677996249965,0.8333333333333334,34527.925228075255,907.650201833773,79068.90009651217,16.94750367469631,1136.008753878635,6,0.0,0.0,133.0,47.351229011387744,528.8314161116629,230.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.6666666666666666,0.0,0.0,0.74535599249993,1.0,0.6666666666666666,0.4714045207910317,0.0,0.0,0.16666666666666666,1.8333333333333333,11,2,1,1,2,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333
6,14029.0,1369.641753478614,5.436643580887526,241.0,34.14066160879876,0.3812200410828153,3.0,0.17647058823529413,2.0,0.32218973970892123,0.11764705882352941,22.0,0.5703152773430975,0.9411764705882353,28273.098845461904,3466.782299996776,421778.97260363906,6204.73522514793,1975.8572542755605,17,0.058823529411764705,1.0,212.0,49.632908493622786,834.665409622779,9475.0,0.0,0.0,0.058823529411764705,0.17647058823529413,0.058823529411764705,0.7647058823529411,0.5703152773430975,0.0,1.0588235294117647,3.823529411764706,0.8823529411764706,0.4921529567847503,0.23529411764705885,0.23529411764705885,0.058823529411764705,0.6470588235294118,11,12,0,1,4,0.7058823529411765,0.0,0.058823529411764705,0.23529411764705882
8,35609.0,1691.4494659606114,5.08943452163401,506.0,31.949040845344637,0.34798527267687634,2.0,0.03125,0.0,0.0,0.0,40.0,0.6614378277661477,0.96875,29470.825696233445,11385.150708500676,791449.341884355,27.69792129678374,5301.262667619268,32,0.09375,3.0,1070.0,177.20837619522956,762.3560257261285,81872.0,0.0,0.0,0.0,0.40625,0.125,0.6875,0.2914805954090255,0.2914805954090255,0.3630921887069453,4.09375,1.0,0.3903123748998999,0.24206145913796356,0.0,0.03125,0.34375,11,28,1,0,3,0.875,0.03125,0.0,0.09375
3,26776.0,1035.5617512198726,2.5350155531821263,197.0,19.565692590108128,0.46656947481584343,18.0,0.8095238095238095,0.0,0.0,0.0,22.0,0.3749527559053243,0.9523809523809523,37421.26431144018,1753.873083678176,64148.73514580981,34.1174509114769,21724.43090268077,21,0.19047619047619047,4.0,910.0,177.2142457278446,500.86581272659913,943.0,0.21295885499998,0.047619047619047616,0.0,0.047619047619047616,0.047619047619047616,0.14285714285714285,0.21295885499998,0.0,0.21295885499998,1.1428571428571428,0.9523809523809523,0.34992710611188255,0.0,0.0,0.047619047619047616,0.5238095238095238,11,7,7,2,5,0.3333333333333333,0.3333333333333333,0.09523809523809523,0.23809523809523808
2,3820.0,769.5381731922075,4.031128874149275,38.0,27.517040175135115,0.8660254037844386,6.0,1.0,0.0,0.0,0.0,7.0,0.4330127018922193,1.0,120344.9237387581,2467.473036833432,90679.75331179226,39.02836623069602,8947.074619673182,4,0.25,1.0,113.0,48.35480844755772,351.8543732853125,10556.0,0.0,0.0,0.75,0.0,0.25,1.0,0.0,0.0,0.5,4.25,1.0,0.5,0.0,0.0,0.25,2.75,11,2,1,0,1,0.5,0.25,0.0,0.25
2,13423.0,1576.8122304193355,4.512205669071391,138.0,39.05905784834038,0.4898979485566356,4.0,0.4,1.0,0.30000000000000004,0.1,11.0,0.5385164807134505,0.9,39255.7999053643,7474.917204223737,601396.9521032177,70.04097552517545,29874.071150246666,10,0.1,1.0,203.0,60.56740047253142,757.454876543811,6034.0,0.0,0.0,0.1,0.2,0.2,0.4,0.6403124237432849,0.30000000000000004,0.0,2.7,1.0,0.48989794855663565,0.0,0.0,0.1,1.1,11,9,0,0,1,0.9,0.0,0.0,0.1
3,11510.0,1583.4851899966654,5.48839220351387,92.0,33.86527931166585,0.6998542122237652,5.0,0.5714285714285714,3.0,0.49487165930539345,0.42857142857142855,12.0,1.1605769149479943,0.8571428571428571,31127.304113715905,937.2548060311942,28091.247726954793,11.936337158632808,16743.077920289863,7,0.14285714285714285,1.0,227.0,76.99138568299543,901.7175221741664,1232.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.7142857142857143,0.0,0.0,0.34992710611188266,2.857142857142857,0.7142857142857143,0.0,0.0,0.0,0.14285714285714285,1.5714285714285714,11,3,3,0,1,0.42857142857142855,0.42857142857142855,0.0,0.14285714285714285
2,11695.0,1613.3567567935363,4.109609335312651,132.0,30.94838395030995,0.0,0.0,0.0,4.0,0.4969039949999533,0.4444444444444444,17.0,0.3142696805273545,1.0,30404.727589677055,28115.962719677962,2260779.2296701157,1574.396563119274,25890.67924519899,9,0.1111111111111111,1.0,273.0,85.4426383279709,721.9573360398302,10994.0,0.31426968052735443,0.1111111111111111,0.0,0.1111111111111111,0.2222222222222222,0.8888888888888888,0.31426968052735443,0.31426968052735443,0.6285393610547089,3.4444444444444446,1.0,0.31426968052735443,0.0,0.0,0.1111111111111111,1.2222222222222223,11,8,0,0,1,0.8888888888888888,0.0,0.0,0.1111111111111111
17,28110.0,670.4533582743112,6.523965832031525,872.0,34.93952404135876,0.23316068563427192,3.0,0.057692307692307696,3.0,0.23316068563427195,0.057692307692307696,75.0,0.7699515853525999,0.9807692307692307,15698.009992836896,14090.073569062115,1772221.756557267,82736.53084290327,1551.2509077187433,52,0.038461538461538464,2.0,989.0,130.38013805564205,499.01541372596364,777648.0,0.1373351620873625,0.019230769230769232,0.019230769230769232,0.21153846153846154,0.11538461538461539,0.7307692307692307,0.6328647181501666,0.5662473793975177,1.000554579948351,4.5576923076923075,0.9807692307692307,0.48153784713649667,0.23316068563427197,0.13733516208736252,0.019230769230769232,0.21153846153846154,11,48,0,0,4,0.9230769230769231,0.0,0.0,0.07692307692307693
2,3956.0,665.181178326627,6.869315832017043,51.0,50.05496978322932,0.8660254037844386,2.0,0.25,1.0,0.4330127018922193,0.25,5.0,0.82915619758885,0.75,27230.97983455608,1183.0155060268653,35031.77734125832,20.612759963178586,759.5706023800552,4,0.25,1.0,153.0,66.25094338950956,896.5005228665514,5266.0,0.0,0.0,0.25,0.25,0.0,0.5,0.0,0.0,0.4330127018922193,4.75,0.75,0.5,0.0,0.0,0.25,2.75,11,3,0,0,1,0.75,0.0,0.0,0.25
13,13184.0,452.45835358449847,6.55243569829166,511.0,39.77385921108498,0.924211375534118,9.0,0.08333333333333333,0.0,0.0,0.0,64.0,0.4779069592801459,0.9722222222222222,13655.94085671503,17.722048066019937,606.9404214206869,2.6139851252584103,9499.531232911535,36,0.0,0.0,705.0,111.50221098953847,481.141915872933,34406.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.027777777777777776,0.6666666666666666,0.517442666949921,0.7179359990733382,0.56859693029052,2.9166666666666665,0.8611111111111112,0.49690399499995336,0.0,0.0,0.027777777777777776,0.3055555555555556,11,9,4,3,20,0.25,0.1111111111111111,0.08333333333333333,0.5555555555555556
4,7184.0,322.07374931838206,3.766629793329841,41.0,33.16153645415122,1.299038105676658,5.0,0.5,2.0,0.5,0.5,8.0,1.0,1.0,12458.937856013248,330.9187966858335,4423.532037580377,3.1662157848735673,17307.373968557447,4,0.0,0.0,274.0,118.06883585434389,1099.9253099642722,2614.0,0.0,0.0,0.25,0.0,0.5,0.5,0.0,0.4330127018922193,0.4330127018922193,2.75,0.75,0.5,0.0,0.0,0.25,2.75,11,2,0,0,2,0.5,0.0,0.0,0.5
2,2253.0,380.5,6.5,27.0,36.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,13962.0,91.5,2127.5,4.361930294906166,19.5,2,0.5,1.0,126.0,61.0,484.0,368.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.5,3.5,1.0,0.0,0.0,0.0,0.5,5.5,11,1,0,0,1,0.5,0.0,0.0,0.5
3,12615.0,836.4973520993382,7.231227934413793,205.0,44.4426460612702,0.6809315825170721,6.0,0.23529411764705882,2.0,0.32218973970892123,0.11764705882352941,21.0,0.6443794794178425,0.9411764705882353,9397.76909071259,24168.66244185585,3041620.8097915486,253478.07201176038,9412.09505486421,17,0.058823529411764705,1.0,469.0,110.10319161027152,817.0631770518835,14915.0,0.0,0.0,0.058823529411764705,0.17647058823529413,0.058823529411764705,0.5882352941176471,0.23529411764705885,0.7299808027053445,0.32218973970892123,3.588235294117647,1.0,0.4778846120374094,0.0,0.0,0.058823529411764705,0.6470588235294118,11,16,0,0,1,0.9411764705882353,0.0,0.0,0.058823529411764705
2,22443.0,687.1222798745505,3.089902911096075,289.0,17.466754134641043,0.7262919523166975,23.0,0.85,0.0,0.0,0.0,21.0,0.3840572873934304,0.95,23304.865900493827,1815.2117307631086,66461.88569766887,34.74935038582012,5312.43990930721,20,0.05,1.0,1761.0,380.5909188354342,569.204029764372,557.0,0.0,0.0,0.0,0.05,0.0,0.15,0.0,0.0,0.21794494717703364,1.4,0.95,0.30000000000000004,0.0,0.0,0.05,0.55,11,7,4,3,6,0.35,0.2,0.15,0.3
3,8228.0,590.5794294589001,6.0152800225758405,207.0,38.320197024545685,0.6091746465505602,7.0,0.375,6.0,0.4841229182759271,0.375,19.0,0.5266343608235224,0.9375,32224.340468182974,1852.711424127824,198360.21635948977,29.244319396511294,6697.860140734781,16,0.0625,1.0,135.0,32.67829698362508,691.1487239326641,8839.0,0.24206145913796356,0.0625,0.0,0.0,0.3125,0.625,0.33071891388307384,0.0,0.9333240326917549,3.75,0.875,0.46351240544347894,0.24206145913796356,0.0,0.0625,0.6875,11,14,0,1,1,0.875,0.0,0.0625,0.0625
4,9486.0,819.130531968115,4.593538039025728,224.0,20.923359726595553,0.9483713850721502,11.0,0.5384615384615384,0.0,0.0,0.0,19.0,0.8426500884694864,0.9230769230769231,4852.963424547933,415.84868663675593,11551.663312698342,18.15676873069275,1413.907163662318,13,0.15384615384615385,2.0,581.0,152.5114798278803,768.4501500657638,24341.0,0.0,0.0,0.5384615384615384,0.15384615384615385,0.07692307692307693,0.9230769230769231,0.5756395979652217,0.0,0.8355984993230934,5.076923076923077,1.0,0.46153846153846156,0.26646935501059654,0.0,0.07692307692307693,0.8461538461538461,11,11,1,0,1,0.8461538461538461,0.07692307692307693,0.0,0.07692307692307693
2,2434.0,590.392778286677,6.369570517030843,98.0,37.79158744525894,0.880630571852711,5.0,0.42857142857142855,0.0,0.0,0.0,6.0,0.3499271061118826,0.8571428571428571,9650.788687237655,5096.282054155776,482458.19883109763,32835.59320844485,7583.009687344949,7,0.14285714285714285,1.0,108.0,37.79212746008332,444.3286152920459,1878.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.34992710611188266,0.0,1.0301575072754257,4.142857142857143,1.0,0.4517539514526256,0.0,0.0,0.14285714285714285,1.5714285714285714,11,2,1,2,2,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.2857142857142857
7,35518.0,2246.920513327046,5.601683499153746,565.0,34.232355552410745,0.7592027982620249,21.0,0.4444444444444444,9.0,0.4930066485916347,0.2222222222222222,59.0,0.7871459619613752,0.9722222222222222,41502.8598580274,1579.1853404544297,127799.907761766,84.92243310366287,3696.0312018517548,36,0.05555555555555555,2.0,772.0,121.14303860506858,710.9825165845423,18745.0,0.6871842709362769,0.08333333333333333,0.19444444444444445,0.2777777777777778,0.1111111111111111,0.6388888888888888,0.48032267960529385,0.16433554953054486,0.372677996249965,3.861111111111111,0.8611111111111112,0.48749802152178456,0.2290614236454256,0.0,0.027777777777777776,0.3055555555555556,11,30,4,0,2,0.8333333333333334,0.1111111111111111,0.0,0.05555555555555555
3,13495.0,746.5675596312433,4.662014049742879,246.0,33.38594155853628,0.46351240544347894,5.0,0.3125,7.0,0.49607837082461076,0.4375,19.0,0.5266343608235224,0.9375,27800.874263456175,20357.38986791713,1347629.2904303689,391.72277212302515,3167.7405733177948,16,0.0625,1.0,255.0,59.92439898530481,783.9615718220823,15704.0,0.0,0.0,0.125,0.0625,0.1875,0.6875,0.33071891388307384,0.0,0.49607837082461076,4.125,1.0,0.4330127018922193,0.0,0.0,0.0625,0.6875,11,14,1,0,1,0.875,0.0625,0.0,0.0625
